Transaction_ID,Date,Branch,City,Customer_ID,Customer_Type,Gender,Age,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Customer_Rating,Cost,Sales,Profit
TXN-10655,2023-03-14 16:00:00,Branch B,Los Angeles,CUST-1051,Member,Male,48,T-Shirt,Clothing,4,25,0.12,Credit Card,3.8,10,88.0,48.0
TXN-10656,2023-06-07 10:00:00,Branch A,New York,CUST-1818,Normal,Female,57,Jeans,Clothing,2,50,0.02,E-Wallet,4.0,20,98.0,58.0
TXN-10657,2023-11-12 12:00:00,Branch C,Chicago,CUST-1589,Member,Male,30,Plant Pot,Home & Garden,7,15,0.08,Credit Card,5.0,5,96.6,61.6
TXN-10658,2023-10-07 11:00:00,Branch B,Los Angeles,CUST-1425,Normal,Female,31,T-Shirt,Clothing,3,25,0.0,Credit Card,3.2,10,75.0,45.0
TXN-10659,2023-03-28 20:00:00,Branch B,Los Angeles,CUST-1810,Member,Female,53,Jeans,Clothing,8,50,0.07,Credit Card,4.7,20,372.0,212.0
TXN-10660,2023-11-20 18:00:00,Branch C,Chicago,CUST-1091,Member,Female,28,Headphones,Electronics,2,100,0.05,Credit Card,3.9,50,190.0,90.0
TXN-10661,2023-12-28 19:00:00,Branch A,New York,CUST-1535,Normal,Female,44,Headphones,Electronics,3,100,0.0,E-Wallet,4.3,50,300.0,150.0
TXN-10662,2023-08-19 15:00:00,Branch A,New York,CUST-1090,Member,Male,29,Laptop,Electronics,3,800,0.12,Credit Card,4.7,600,2112.0,312.0
TXN-10663,2023-11-18 13:00:00,Branch A,New York,CUST-2000,Normal,Female,44,Laptop,Electronics,4,800,0.0,Credit Card,5.0,600,3200.0,800.0
TXN-10664,2023-02-18 18:00:00,Branch A,New York,CUST-1283,Member,Female,52,Jeans,Clothing,8,50,0.13,Credit Card,4.8,20,348.0,188.0
TXN-10665,2023-01-28 12:00:00,Branch A,New York,CUST-1044,Normal,Male,27,Sneakers,Clothing,8,80,0.0,Credit Card,4.3,30,640.0,400.0
TXN-10666,2023-01-28 19:00:00,Branch C,Chicago,CUST-1776,Normal,Female,36,Sneakers,Clothing,5,80,0.0,Credit Card,4.6,30,400.0,250.0
TXN-10667,2023-08-21 09:00:00,Branch A,New York,CUST-1916,Normal,Male,65,Organic Apples,Groceries,5,5,0.03,Credit Card,3.2,3,24.25,9.25
TXN-10668,2023-05-01 20:00:00,Branch C,Chicago,CUST-1797,Member,Female,55,Coffee Beans,Groceries,14,15,0.12,Cash,4.2,8,184.8,72.8
TXN-10669,2023-02-26 14:00:00,Branch C,Chicago,CUST-1482,Normal,Male,24,Sneakers,Clothing,4,80,0.0,Cash,3.4,30,320.0,200.0
TXN-10670,2023-10-27 16:00:00,Branch A,New York,CUST-1396,Member,Male,45,Smartphone,Electronics,4,600,0.14,Credit Card,4.4,400,2064.0,464.0
TXN-10671,2023-07-11 11:00:00,Branch A,New York,CUST-1130,Member,Female,64,Smartphone,Electronics,6,600,0.15,Credit Card,3.9,400,3060.0,660.0
TXN-10672,2023-01-17 20:00:00,Branch C,Chicago,CUST-1351,Normal,Male,35,T-Shirt,Clothing,8,25,0.0,Cash,3.3,10,200.0,120.0
TXN-10673,2023-04-23 13:00:00,Branch C,Chicago,CUST-1882,Normal,Male,58,Jeans,Clothing,2,50,0.0,Credit Card,4.0,20,100.0,60.0
TXN-10674,2023-04-21 18:00:00,Branch B,Los Angeles,CUST-1335,Member,Female,47,Jacket,Clothing,1,100,0.12,Cash,5.0,40,88.0,48.0
TXN-10675,2023-08-11 18:00:00,Branch A,New York,CUST-1481,Member,Male,55,Jeans,Clothing,1,50,0.09,Credit Card,3.6,20,45.5,25.5
TXN-10676,2023-09-16 09:00:00,Branch B,Los Angeles,CUST-1507,Member,Female,51,Tool Set,Home & Garden,8,85,0.13,Credit Card,4.9,40,591.6,271.6
TXN-10677,2023-05-04 10:00:00,Branch C,Chicago,CUST-1092,Normal,Male,62,Office Chair,Home & Garden,3,120,0.0,E-Wallet,3.5,60,360.0,180.0
TXN-10678,2023-01-09 16:00:00,Branch A,New York,CUST-1141,Member,Female,28,Headphones,Electronics,1,100,0.15,Cash,4.4,50,85.0,35.0
TXN-10679,2023-12-27 15:00:00,Branch A,New York,CUST-1340,Normal,Male,41,Coffee Beans,Groceries,13,15,0.0,Credit Card,4.8,8,195.0,91.0
TXN-10680,2023-09-29 09:00:00,Branch A,New York,CUST-1343,Normal,Female,45,Bread,Groceries,15,4,0.0,Credit Card,4.2,2,60.0,30.0
TXN-10681,2023-01-29 17:00:00,Branch B,Los Angeles,CUST-1179,Member,Female,21,T-Shirt,Clothing,7,25,0.09,E-Wallet,4.7,10,159.25,89.25
TXN-10682,2023-11-28 17:00:00,Branch A,New York,CUST-1489,Normal,Male,53,Office Chair,Home & Garden,3,120,0.03,Credit Card,3.2,60,349.2,169.2
TXN-10683,2023-10-25 20:00:00,Branch A,New York,CUST-1696,Member,Male,65,Smartphone,Electronics,6,600,0.09,Credit Card,4.0,400,3276.0,876.0
TXN-10684,2023-08-05 13:00:00,Branch A,New York,CUST-1849,Normal,Male,22,Jacket,Clothing,6,100,0.0,Credit Card,4.0,40,600.0,360.0
TXN-10685,2023-03-04 16:00:00,Branch B,Los Angeles,CUST-1400,Member,Female,46,Jacket,Clothing,2,100,0.07,E-Wallet,5.0,40,186.0,106.0
TXN-10686,2023-04-02 13:00:00,Branch B,Los Angeles,CUST-1209,Normal,Male,24,Jeans,Clothing,5,50,0.0,Cash,3.3,20,250.0,150.0
TXN-10687,2023-09-24 19:00:00,Branch A,New York,CUST-1755,Normal,Male,36,Headphones,Electronics,3,100,0.0,Cash,3.8,50,300.0,150.0
TXN-10688,2023-11-27 09:00:00,Branch C,Chicago,CUST-1592,Normal,Female,30,Laptop,Electronics,4,800,0.04,E-Wallet,3.7,600,3072.0,672.0
TXN-10689,2023-06-25 19:00:00,Branch A,New York,CUST-1808,Normal,Female,49,Headphones,Electronics,8,100,0.0,E-Wallet,3.3,50,800.0,400.0
TXN-10690,2023-06-06 11:00:00,Branch C,Chicago,CUST-1466,Normal,Female,32,Plant Pot,Home & Garden,5,15,0.02,Credit Card,3.7,5,73.5,48.5
TXN-10691,2023-03-27 18:00:00,Branch A,New York,CUST-1682,Normal,Male,63,Jacket,Clothing,3,100,0.05,Cash,4.4,40,285.0,165.0
TXN-10692,2023-03-20 11:00:00,Branch B,Los Angeles,CUST-1210,Normal,Male,25,T-Shirt,Clothing,6,25,0.0,Credit Card,3.9,10,150.0,90.0
TXN-10693,2023-10-15 20:00:00,Branch C,Chicago,CUST-1546,Normal,Male,60,Bread,Groceries,8,4,0.0,E-Wallet,5.0,2,32.0,16.0
TXN-10694,2023-06-04 10:00:00,Branch B,Los Angeles,CUST-1662,Normal,Male,43,Coffee Beans,Groceries,10,15,0.02,Cash,3.0,8,147.0,67.0
TXN-10695,2023-12-28 13:00:00,Branch B,Los Angeles,CUST-1041,Normal,Female,36,Jeans,Clothing,8,50,0.0,Credit Card,3.2,20,400.0,240.0
TXN-10696,2023-03-13 19:00:00,Branch B,Los Angeles,CUST-1334,Member,Male,37,T-Shirt,Clothing,7,25,0.11,Credit Card,3.9,10,155.75,85.75
TXN-10697,2023-01-29 18:00:00,Branch B,Los Angeles,CUST-1980,Member,Male,55,Smartphone,Electronics,5,600,0.07,E-Wallet,3.9,400,2790.0,790.0
TXN-10698,2023-02-14 17:00:00,Branch A,New York,CUST-1057,Normal,Female,30,Headphones,Electronics,6,100,0.0,E-Wallet,4.0,50,600.0,300.0
TXN-10699,2023-12-08 14:00:00,Branch C,Chicago,CUST-1359,Member,Female,27,Plant Pot,Home & Garden,7,15,0.09,Credit Card,4.1,5,95.55,60.55
TXN-10700,2023-06-07 16:00:00,Branch A,New York,CUST-1745,Normal,Male,31,Coffee Beans,Groceries,15,15,0.0,Cash,3.3,8,225.0,105.0
TXN-10701,2023-08-06 20:00:00,Branch A,New York,CUST-1888,Member,Female,26,Desk Lamp,Home & Garden,3,35,0.07,E-Wallet,4.4,15,97.65,52.65
TXN-10702,2023-09-26 14:00:00,Branch A,New York,CUST-1279,Normal,Male,55,Headphones,Electronics,2,100,0.0,Credit Card,4.3,50,200.0,100.0
TXN-10703,2023-08-01 11:00:00,Branch C,Chicago,CUST-1842,Normal,Female,63,Jeans,Clothing,3,50,0.03,E-Wallet,4.0,20,145.5,85.5
TXN-10704,2023-06-04 18:00:00,Branch B,Los Angeles,CUST-1655,Member,Female,49,Coffee Beans,Groceries,3,15,0.13,Credit Card,3.8,8,39.15,15.15
TXN-10705,2023-11-22 16:00:00,Branch B,Los Angeles,CUST-1122,Member,Male,59,Bread,Groceries,5,4,0.1,Credit Card,4.9,2,18.0,8.0
TXN-10706,2023-05-22 16:00:00,Branch A,New York,CUST-1643,Normal,Male,56,Tablet,Electronics,8,300,0.0,Credit Card,4.7,200,2400.0,800.0
TXN-10707,2023-12-18 16:00:00,Branch A,New York,CUST-1327,Member,Male,41,Laptop,Electronics,5,800,0.07,Credit Card,3.6,600,3720.0,720.0
TXN-10708,2023-08-25 20:00:00,Branch C,Chicago,CUST-1978,Normal,Male,40,T-Shirt,Clothing,5,25,0.0,Credit Card,4.3,10,125.0,75.0
TXN-10709,2023-07-02 09:00:00,Branch B,Los Angeles,CUST-1330,Normal,Female,36,Organic Apples,Groceries,15,5,0.0,Credit Card,2.3,3,75.0,30.0
TXN-10710,2023-06-11 19:00:00,Branch A,New York,CUST-1147,Normal,Female,35,Plant Pot,Home & Garden,2,15,0.0,E-Wallet,3.7,5,30.0,20.0
TXN-10711,2023-01-07 11:00:00,Branch A,New York,CUST-1104,Normal,Female,41,Sneakers,Clothing,7,80,0.0,Credit Card,4.8,30,560.0,350.0
TXN-10712,2023-04-22 11:00:00,Branch B,Los Angeles,CUST-1491,Member,Male,30,T-Shirt,Clothing,7,25,0.1,E-Wallet,4.3,10,157.5,87.5
TXN-10713,2023-06-28 13:00:00,Branch A,New York,CUST-1762,Member,Female,26,Headphones,Electronics,6,100,0.07,Credit Card,4.1,50,558.0,258.0
TXN-10714,2023-03-02 12:00:00,Branch A,New York,CUST-1080,Normal,Male,62,Office Chair,Home & Garden,4,120,0.0,Credit Card,3.4,60,480.0,240.0
TXN-10715,2023-08-06 20:00:00,Branch B,Los Angeles,CUST-1675,Normal,Male,22,Organic Apples,Groceries,15,5,0.0,Cash,3.4,3,75.0,30.0
TXN-10716,2023-09-20 18:00:00,Branch C,Chicago,CUST-1772,Normal,Male,48,Tablet,Electronics,1,300,0.0,Credit Card,4.3,200,300.0,100.0
TXN-10717,2023-02-19 10:00:00,Branch A,New York,CUST-1149,Member,Male,55,Smartphone,Electronics,3,600,0.12,Credit Card,3.6,400,1584.0,384.0
TXN-10718,2023-05-23 18:00:00,Branch A,New York,CUST-1839,Normal,Female,40,Smartphone,Electronics,4,600,0.0,Credit Card,3.1,400,2400.0,800.0
TXN-10719,2023-10-24 09:00:00,Branch A,New York,CUST-1004,Member,Male,63,Smartphone,Electronics,5,600,0.07,Credit Card,5.0,400,2790.0,790.0
TXN-10720,2023-02-20 12:00:00,Branch C,Chicago,CUST-1388,Member,Female,41,Sneakers,Clothing,2,80,0.07,Credit Card,4.2,30,148.8,88.8
TXN-10721,2023-08-06 12:00:00,Branch C,Chicago,CUST-1507,Normal,Male,44,Tablet,Electronics,2,300,0.0,Credit Card,4.0,200,600.0,200.0
TXN-10722,2023-07-04 20:00:00,Branch A,New York,CUST-1290,Normal,Female,53,Desk Lamp,Home & Garden,2,35,0.0,Cash,3.2,15,70.0,40.0
TXN-10723,2023-08-22 18:00:00,Branch A,New York,CUST-1875,Normal,Female,61,Tool Set,Home & Garden,4,85,0.0,E-Wallet,3.6,40,340.0,180.0
TXN-10724,2023-08-08 12:00:00,Branch C,Chicago,CUST-1448,Member,Male,48,Milk,Groceries,13,3,0.1,Credit Card,3.7,2,35.1,9.1
TXN-10725,2023-09-25 19:00:00,Branch B,Los Angeles,CUST-1947,Member,Male,25,Jeans,Clothing,7,50,0.09,Credit Card,4.7,20,318.5,178.5
TXN-10726,2023-03-28 10:00:00,Branch A,New York,CUST-1125,Normal,Female,30,Jacket,Clothing,4,100,0.0,E-Wallet,5.0,40,400.0,240.0
TXN-10727,2023-04-30 15:00:00,Branch A,New York,CUST-1414,Member,Female,35,Bread,Groceries,8,4,0.1,Credit Card,4.7,2,28.8,12.8
TXN-10728,2023-09-06 17:00:00,Branch C,Chicago,CUST-1643,Normal,Female,27,Desk Lamp,Home & Garden,2,35,0.0,Cash,4.0,15,70.0,40.0
TXN-10729,2023-03-10 09:00:00,Branch B,Los Angeles,CUST-1619,Normal,Male,65,T-Shirt,Clothing,2,25,0.0,E-Wallet,3.1,10,50.0,30.0
TXN-10730,2023-12-14 14:00:00,Branch C,Chicago,CUST-1502,Normal,Male,37,Laptop,Electronics,8,800,0.03,Credit Card,4.3,600,6208.0,1408.0
TXN-10731,2023-09-16 13:00:00,Branch C,Chicago,CUST-1873,Normal,Female,52,Laptop,Electronics,7,800,0.02,E-Wallet,3.9,600,5488.0,1288.0
TXN-10732,2023-07-12 16:00:00,Branch A,New York,CUST-1310,Normal,Female,20,Laptop,Electronics,3,800,0.0,Credit Card,4.7,600,2400.0,600.0
TXN-10733,2023-12-28 11:00:00,Branch C,Chicago,CUST-1691,Normal,Female,45,Jacket,Clothing,7,100,0.0,Credit Card,3.2,40,700.0,420.0
TXN-10734,2023-09-09 19:00:00,Branch B,Los Angeles,CUST-1361,Normal,Female,48,Jeans,Clothing,1,50,0.0,Credit Card,3.2,20,50.0,30.0
TXN-10735,2023-05-26 14:00:00,Branch A,New York,CUST-1027,Normal,Male,19,Organic Apples,Groceries,8,5,0.0,Credit Card,4.5,3,40.0,16.0
TXN-10736,2023-11-17 14:00:00,Branch A,New York,CUST-1250,Normal,Female,24,Headphones,Electronics,6,100,0.03,E-Wallet,3.1,50,582.0,282.0
TXN-10737,2023-05-07 12:00:00,Branch A,New York,CUST-1551,Member,Female,55,Organic Apples,Groceries,7,5,0.06,E-Wallet,3.8,3,32.9,11.9
TXN-10738,2023-06-16 09:00:00,Branch B,Los Angeles,CUST-1386,Normal,Female,60,Headphones,Electronics,7,100,0.0,Credit Card,4.0,50,700.0,350.0
TXN-10739,2023-10-20 15:00:00,Branch C,Chicago,CUST-1508,Member,Female,54,Headphones,Electronics,2,100,0.12,E-Wallet,3.9,50,176.0,76.0
TXN-10740,2023-09-15 19:00:00,Branch B,Los Angeles,CUST-1077,Member,Female,28,Jacket,Clothing,6,100,0.15,Credit Card,4.4,40,510.0,270.0
TXN-10741,2023-10-02 12:00:00,Branch A,New York,CUST-1231,Member,Female,34,Desk Lamp,Home & Garden,5,35,0.15,Credit Card,4.3,15,148.75,73.75
TXN-10742,2023-11-16 20:00:00,Branch C,Chicago,CUST-1486,Member,Male,63,Tablet,Electronics,5,300,0.06,Credit Card,5.0,200,1410.0,410.0
TXN-10743,2023-08-07 12:00:00,Branch C,Chicago,CUST-1411,Normal,Female,22,Bread,Groceries,13,4,0.0,Cash,3.4,2,52.0,26.0
TXN-10744,2023-05-09 18:00:00,Branch B,Los Angeles,CUST-1511,Member,Female,60,Jeans,Clothing,1,50,0.11,Credit Card,4.5,20,44.5,24.5
TXN-10745,2023-04-20 19:00:00,Branch A,New York,CUST-1246,Member,Female,35,Coffee Beans,Groceries,11,15,0.07,Credit Card,4.4,8,153.45,65.45
TXN-10746,2023-03-19 20:00:00,Branch C,Chicago,CUST-1273,Normal,Female,45,Plant Pot,Home & Garden,2,15,0.0,Cash,4.7,5,30.0,20.0
TXN-10747,2023-05-27 19:00:00,Branch C,Chicago,CUST-1251,Member,Male,34,Sneakers,Clothing,4,80,0.06,Credit Card,3.9,30,300.8,180.8
TXN-10748,2023-06-08 16:00:00,Branch B,Los Angeles,CUST-1139,Member,Female,53,Headphones,Electronics,7,100,0.11,E-Wallet,3.6,50,623.0,273.0
TXN-10749,2023-01-15 13:00:00,Branch B,Los Angeles,CUST-1616,Normal,Female,60,Milk,Groceries,14,3,0.0,Cash,2.2,2,42.0,14.0
TXN-10750,2023-06-02 10:00:00,Branch A,New York,CUST-1114,Normal,Female,41,Laptop,Electronics,7,800,0.04,Credit Card,3.3,600,5376.0,1176.0
TXN-10751,2023-10-20 20:00:00,Branch A,New York,CUST-1826,Normal,Male,51,Tablet,Electronics,8,300,0.03,Credit Card,3.2,200,2328.0,728.0
TXN-10752,2023-06-10 14:00:00,Branch C,Chicago,CUST-1993,Member,Female,65,Sneakers,Clothing,4,80,0.06,Credit Card,3.9,30,300.8,180.8
TXN-10753,2023-05-21 16:00:00,Branch C,Chicago,CUST-1558,Normal,Female,34,Headphones,Electronics,6,100,0.0,Credit Card,3.2,50,600.0,300.0
TXN-10754,2023-08-05 16:00:00,Branch A,New York,CUST-1315,Member,Male,35,Smartphone,Electronics,6,600,0.1,Credit Card,4.2,400,3240.0,840.0
TXN-10755,2023-01-11 19:00:00,Branch A,New York,CUST-1654,Normal,Male,65,Desk Lamp,Home & Garden,4,35,0.0,Credit Card,3.8,15,140.0,80.0
TXN-10756,2023-12-25 14:00:00,Branch A,New York,CUST-1402,Member,Male,52,Office Chair,Home & Garden,8,120,0.09,Credit Card,5.0,60,873.6,393.6
TXN-10757,2023-05-11 13:00:00,Branch B,Los Angeles,CUST-1034,Normal,Male,33,Bread,Groceries,5,4,0.04,Credit Card,2.8,2,19.2,9.2
TXN-10758,2023-05-21 10:00:00,Branch A,New York,CUST-1844,Normal,Female,48,Headphones,Electronics,6,100,0.05,Credit Card,4.6,50,570.0,270.0
TXN-10759,2023-03-24 20:00:00,Branch B,Los Angeles,CUST-1711,Member,Female,50,T-Shirt,Clothing,6,25,0.09,Credit Card,3.2,10,136.5,76.5
TXN-10760,2023-01-15 09:00:00,Branch C,Chicago,CUST-1321,Normal,Male,58,Office Chair,Home & Garden,1,120,0.0,Cash,4.3,60,120.0,60.0
TXN-10761,2023-10-22 10:00:00,Branch A,New York,CUST-1327,Normal,Male,28,Milk,Groceries,12,3,0.0,E-Wallet,4.6,2,36.0,12.0
TXN-10762,2023-08-20 16:00:00,Branch A,New York,CUST-1376,Normal,Male,34,Milk,Groceries,15,3,0.0,Credit Card,3.2,2,45.0,15.0
TXN-10763,2023-04-04 15:00:00,Branch A,New York,CUST-1662,Member,Female,54,Jeans,Clothing,1,50,0.14,Credit Card,5.0,20,43.0,23.0
TXN-10764,2023-11-10 19:00:00,Branch B,Los Angeles,CUST-1632,Normal,Male,23,Sneakers,Clothing,4,80,0.0,E-Wallet,4.7,30,320.0,200.0
TXN-10765,2023-08-08 18:00:00,Branch A,New York,CUST-1014,Normal,Female,27,Desk Lamp,Home & Garden,6,35,0.0,Cash,4.1,15,210.0,120.0
TXN-10766,2023-09-27 15:00:00,Branch A,New York,CUST-1968,Normal,Female,61,Headphones,Electronics,2,100,0.0,Credit Card,3.4,50,200.0,100.0
TXN-10767,2023-05-17 13:00:00,Branch C,Chicago,CUST-1289,Normal,Female,42,Sneakers,Clothing,4,80,0.0,Credit Card,5.0,30,320.0,200.0
TXN-10768,2023-12-13 12:00:00,Branch A,New York,CUST-1241,Normal,Female,29,Headphones,Electronics,3,100,0.0,Credit Card,5.0,50,300.0,150.0
TXN-10769,2023-11-13 16:00:00,Branch B,Los Angeles,CUST-1709,Normal,Male,41,Sneakers,Clothing,2,80,0.0,Credit Card,3.3,30,160.0,100.0
TXN-10770,2023-07-23 19:00:00,Branch A,New York,CUST-1097,Member,Male,63,Tool Set,Home & Garden,7,85,0.12,Credit Card,4.0,40,523.6,243.6
TXN-10771,2023-10-13 09:00:00,Branch A,New York,CUST-1961,Member,Male,39,Smartphone,Electronics,8,600,0.14,Credit Card,5.0,400,4128.0,928.0
TXN-10772,2023-12-10 18:00:00,Branch B,Los Angeles,CUST-1183,Normal,Male,18,Bread,Groceries,7,4,0.04,Credit Card,2.1,2,26.88,12.88
TXN-10773,2023-05-14 11:00:00,Branch A,New York,CUST-1443,Normal,Female,39,Tool Set,Home & Garden,3,85,0.0,E-Wallet,4.4,40,255.0,135.0
TXN-10774,2023-03-14 13:00:00,Branch C,Chicago,CUST-1948,Normal,Male,38,Smartphone,Electronics,8,600,0.05,Credit Card,4.5,400,4560.0,1360.0
TXN-10775,2023-08-09 13:00:00,Branch B,Los Angeles,CUST-1873,Normal,Female,57,Bread,Groceries,9,4,0.03,Credit Card,2.3,2,34.92,16.92
TXN-10776,2023-12-03 19:00:00,Branch A,New York,CUST-1481,Member,Female,21,Office Chair,Home & Garden,3,120,0.06,Credit Card,3.9,60,338.4,158.4
TXN-10777,2023-05-14 11:00:00,Branch B,Los Angeles,CUST-1504,Member,Female,45,T-Shirt,Clothing,8,25,0.05,E-Wallet,3.5,10,190.0,110.0
TXN-10778,2023-02-27 20:00:00,Branch B,Los Angeles,CUST-1842,Normal,Male,25,Jacket,Clothing,2,100,0.0,Credit Card,3.5,40,200.0,120.0
TXN-10779,2023-05-20 18:00:00,Branch A,New York,CUST-1786,Normal,Male,55,T-Shirt,Clothing,3,25,0.0,Credit Card,3.2,10,75.0,45.0
TXN-10780,2023-09-13 19:00:00,Branch B,Los Angeles,CUST-1604,Normal,Male,39,Laptop,Electronics,5,800,0.0,Credit Card,4.4,600,4000.0,1000.0
TXN-10781,2023-02-24 14:00:00,Branch A,New York,CUST-1464,Member,Male,19,Laptop,Electronics,8,800,0.13,Credit Card,4.8,600,5568.0,768.0
TXN-10782,2023-11-18 13:00:00,Branch B,Los Angeles,CUST-1582,Normal,Male,39,T-Shirt,Clothing,8,25,0.0,Credit Card,3.9,10,200.0,120.0
TXN-10783,2023-03-08 12:00:00,Branch A,New York,CUST-1616,Normal,Male,59,Tablet,Electronics,6,300,0.04,Credit Card,4.1,200,1728.0,528.0
TXN-10784,2023-07-15 10:00:00,Branch A,New York,CUST-1872,Member,Female,34,Milk,Groceries,15,3,0.14,E-Wallet,3.7,2,38.7,8.7
TXN-10785,2023-04-17 11:00:00,Branch C,Chicago,CUST-1825,Normal,Female,43,Milk,Groceries,7,3,0.0,Cash,3.9,2,21.0,7.0
TXN-10786,2023-06-08 19:00:00,Branch A,New York,CUST-1906,Member,Male,40,Laptop,Electronics,6,800,0.1,Credit Card,4.5,600,4320.0,720.0
TXN-10787,2023-07-18 16:00:00,Branch A,New York,CUST-1628,Member,Female,54,Tool Set,Home & Garden,2,85,0.13,Credit Card,5.0,40,147.9,67.9
TXN-10788,2023-04-06 15:00:00,Branch A,New York,CUST-1730,Normal,Female,23,Desk Lamp,Home & Garden,6,35,0.04,Credit Card,4.3,15,201.6,111.6
TXN-10789,2023-03-21 16:00:00,Branch A,New York,CUST-1307,Normal,Male,36,Tool Set,Home & Garden,7,85,0.0,Credit Card,4.6,40,595.0,315.0
TXN-10790,2023-03-18 11:00:00,Branch A,New York,CUST-1939,Normal,Female,33,Sneakers,Clothing,5,80,0.0,Cash,4.1,30,400.0,250.0
TXN-10791,2023-01-24 17:00:00,Branch C,Chicago,CUST-1832,Normal,Male,50,Tool Set,Home & Garden,2,85,0.0,E-Wallet,4.4,40,170.0,90.0
TXN-10792,2023-05-10 14:00:00,Branch C,Chicago,CUST-1863,Normal,Female,55,Laptop,Electronics,2,800,0.03,Credit Card,4.6,600,1552.0,352.0
TXN-10793,2023-07-21 09:00:00,Branch A,New York,CUST-1686,Normal,Male,44,Tablet,Electronics,6,300,0.0,Credit Card,3.9,200,1800.0,600.0
TXN-10794,2023-08-19 18:00:00,Branch A,New York,CUST-1618,Member,Female,39,Smartphone,Electronics,4,600,0.07,Credit Card,5.0,400,2232.0,632.0
TXN-10795,2023-05-13 19:00:00,Branch B,Los Angeles,CUST-1414,Member,Male,45,Laptop,Electronics,1,800,0.09,Credit Card,3.4,600,728.0,128.0
TXN-10796,2023-12-03 20:00:00,Branch C,Chicago,CUST-1114,Member,Female,37,Coffee Beans,Groceries,4,15,0.06,Credit Card,3.5,8,56.4,24.4
TXN-10797,2023-01-09 20:00:00,Branch A,New York,CUST-1446,Member,Male,19,Jeans,Clothing,8,50,0.11,Credit Card,4.8,20,356.0,196.0
TXN-10798,2023-11-17 17:00:00,Branch A,New York,CUST-1119,Member,Male,23,Tablet,Electronics,8,300,0.06,Credit Card,4.3,200,2256.0,656.0
TXN-10799,2023-03-27 11:00:00,Branch C,Chicago,CUST-1583,Normal,Female,49,Desk Lamp,Home & Garden,8,35,0.0,Credit Card,3.4,15,280.0,160.0
TXN-10800,2023-07-20 09:00:00,Branch A,New York,CUST-1610,Normal,Female,18,T-Shirt,Clothing,7,25,0.05,Credit Card,4.5,10,166.25,96.25
TXN-10801,2023-10-11 13:00:00,Branch C,Chicago,CUST-1019,Member,Male,49,Tool Set,Home & Garden,8,85,0.07,Credit Card,3.6,40,632.4,312.4
TXN-10802,2023-08-05 18:00:00,Branch C,Chicago,CUST-1661,Normal,Female,53,Tablet,Electronics,7,300,0.02,Credit Card,4.2,200,2058.0,658.0
TXN-10803,2023-06-27 16:00:00,Branch B,Los Angeles,CUST-1519,Member,Female,19,Jeans,Clothing,5,50,0.12,Cash,4.4,20,220.0,120.0
TXN-10804,2023-04-23 18:00:00,Branch B,Los Angeles,CUST-1426,Member,Female,56,Sneakers,Clothing,3,80,0.14,E-Wallet,4.9,30,206.4,116.4
TXN-10805,2023-12-11 19:00:00,Branch A,New York,CUST-1683,Normal,Female,48,Jeans,Clothing,4,50,0.0,Cash,4.5,20,200.0,120.0
TXN-10806,2023-09-05 11:00:00,Branch C,Chicago,CUST-1505,Member,Male,30,Sneakers,Clothing,2,80,0.13,Credit Card,5.0,30,139.2,79.2
TXN-10807,2023-06-05 12:00:00,Branch B,Los Angeles,CUST-1032,Normal,Male,53,Organic Apples,Groceries,8,5,0.03,Credit Card,3.8,3,38.8,14.8
TXN-10808,2023-02-02 14:00:00,Branch A,New York,CUST-1348,Normal,Female,25,Jeans,Clothing,2,50,0.0,E-Wallet,4.0,20,100.0,60.0
TXN-10809,2023-07-01 09:00:00,Branch C,Chicago,CUST-1998,Normal,Female,27,Laptop,Electronics,8,800,0.05,Credit Card,4.5,600,6080.0,1280.0
TXN-10810,2023-02-24 18:00:00,Branch C,Chicago,CUST-1932,Normal,Male,53,Laptop,Electronics,3,800,0.0,E-Wallet,4.7,600,2400.0,600.0
TXN-10811,2023-07-05 11:00:00,Branch C,Chicago,CUST-1838,Normal,Female,63,Tool Set,Home & Garden,2,85,0.0,Cash,3.7,40,170.0,90.0
TXN-10812,2023-03-12 10:00:00,Branch A,New York,CUST-1349,Normal,Male,46,Tool Set,Home & Garden,1,85,0.0,Credit Card,4.6,40,85.0,45.0
TXN-10813,2023-05-27 17:00:00,Branch A,New York,CUST-1251,Normal,Male,23,Tablet,Electronics,6,300,0.03,E-Wallet,4.3,200,1746.0,546.0
TXN-10814,2023-03-19 17:00:00,Branch A,New York,CUST-1469,Normal,Female,32,Smartphone,Electronics,7,600,0.0,E-Wallet,3.8,400,4200.0,1400.0
TXN-10815,2023-09-22 19:00:00,Branch A,New York,CUST-1071,Normal,Female,19,Sneakers,Clothing,3,80,0.04,Credit Card,4.0,30,230.4,140.4
TXN-10816,2023-02-13 14:00:00,Branch A,New York,CUST-1676,Member,Female,43,Smartphone,Electronics,7,600,0.06,Credit Card,5.0,400,3948.0,1148.0
TXN-10817,2023-11-25 11:00:00,Branch B,Los Angeles,CUST-1352,Normal,Male,58,Bread,Groceries,9,4,0.04,Credit Card,2.6,2,34.56,16.56
TXN-10818,2023-01-05 13:00:00,Branch A,New York,CUST-1807,Member,Male,62,Coffee Beans,Groceries,13,15,0.07,Credit Card,4.6,8,181.35,77.35
